url,label
yogaginger.com/file/files/db/file.dropbox/,bad
nme.com/artists/cam-clarke,good
moustachelown.top/data/feeder,bad
sdntqg.com/j4xxu09g,bad
jigsaw.com/id1154828/seiu_united_healthcare_workers_west_company.xhtml,good
philmccullough.com/,good
farmhousechicago.com/,good
europages.co.uk/CARL-KLIEM-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG/bch-EUR-DEU305236-00101-25-xx/company-information.html,good
derrickroseonline.org/bulls-preview.php,good
beyondtrust.com/,bad
happyzebra.com/timezones-worldclock/pst-us.php,good
wordgismo.com/t76f3g,bad
allegrophoto.co/wp-help.php,bad
en.wikipedia.org/wiki/Belhassen_Trabelsi,good
salak-art.com/home/alib/ailogin.html,bad
geesteklopperwaglhmb.accurateglasswindshieldsinc.info/stairwell/search.php?keywords=082&amp;fid[0]=5089335,bad
pipersoperahouse.net/raid/bookmark/,bad
targetbuildersindia.com/admin/dropbox/,bad
tributes.com/show/Evan-J.-Theobald-82678007,good
one.hutyerfliop.biz/9uie3k5ysb\nwww.charlesnjohnson.com/6c82beafbdc461c912f24f3d184bc287.php?q=d17689697e53ab26b2b73ad60b693d04,bad
ploff.net/wp-content/uploads/gbpsvs2.jpg,bad
investstlucia.com/files/posts/images/date_201103081549/es/impots.gouv.fr/,bad
whosdatedwho.com/tpx_131928/joan-weldon/photos,good
mutigers.com/sports/m-footbl/spec-rel/091406aab.html,good
soft-bd.com/t67bg,bad
spekband.com,bad
103.27.52.92/874ghv3,bad
bobcareyphoto.com/gwutoday/wordpress/domain2/webmail,bad
lonelyplanet.com/bulgaria/sofia/entertainment-nightlife,good
heepoom.net/rss/feed/stream/,bad
drevenesochy.eu/87yfhc,bad
publishing.cdlib.org/ucpressebooks/view?docId=ft30000518&chunk.id=d0e7144&toc.depth=1&brand=ucpress,good
amazon.com/Swimming-Pool-Holly-LeCraw/dp/0385531931,good
sowkinah.com/076wc?chqYbdDYR=dWdwwKEFCd,bad
sh206795.website.pl/PostFinanceUIBaseCSS-sprite_1x-a45c662e707240b03417f6ca8b97bcb486f27428._V2_/58541ef2f5cc891da75c4c74249a805d,bad
oliveservicedapartments.com/afdIJGY8766gyu,bad
ultimate-guitar.com/tabs/land_of_talk_tabs.htm,good
bivan1.tripod.com/germnay-info/Verarbeitung.html,bad
clivertrade.biz/csi/csi/cp.php?letter=login,bad
laika.it/pdf/news/indexphp,bad
hogsmeade.ru/bqm4errb,bad
raynanleannewedding.net/hello1/akok/80b042fdfa1c6396cff04335b208cba7/,bad
tvguide.com/tvshows/lewis-blacks-root-of-all-evil/292765,good
dorisday.net/forum/viewtopic.php?f=1&t=3182,good
www.insigmaus.com/wp-includes/pomo/dx.php?id=,bad
facebook.com/laura.oakley1230,good
lkbakbafanbnmlbd.net /,bad
gamegape.com/backatthebarnyard.aspx,good
rokofloor.cz/xUj1d39Iaw/ihdGMB.php,bad
groups.dcs.st-and.ac.uk/~history/Societies/FRS.html,good
impobg.eu/hfvg623,bad
gordreid.com/54fc3rc3fr,bad
mospi.ru/5g4f3,bad
199.180.92.27/vpic21.png,bad
thevoterkevin.com/check/gtex/,bad
app-facabook.com/appshot/,bad
sunburst-media.net/frmobile/contact256832/5163b2f0c43db0ac41cab8a53d7194d2/,bad
www.download.extraslot.ru/HJghjt872,bad
photobucket.com/images/saira%20mohan/,good
ibmrd.org/update/59289cb4fbb8cb1d78065604571a0833/Login.php?login=xmaqvvsmjds&Session=zqqp9is1aufluq5wzzcwmmnhhf42twpsnghvzav06bu13zw2y9ykul2c26ev35n,bad
seneca-ks.com/main_street/,good
classicfires.co.za//,bad
womenstown.org/FAQ/dropbox/dropbox/dropbox,bad
videosurf.com/pat-patterson-144746,good
patrickpainter.com/artists.html,good
lead411.com/Frank_Fitzgerald_1228581.html,good
katjaschrijft.nl/wp-content/themes/webstat/rechnungonline_telekom_rt,bad
ci.flint.mi.us/HDC/histDist.htm,good
drummerworld.com/drummers/Vernel_Fournier.html,good
tube8vidsyre.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
lyricstime.com/hey-say-jump-mayonaka-no-shadow-boy-lyrics.html,good
freepages.genealogy.rootsweb.ancestry.com/~ancestorsofcedric/family/dat13.htm,good
coalimpex.com/web/bo_03.php,bad
filmsite.org/1984.html,good
bestrussiantour.com/unforgettable/mosfilm_movie_studio,good
travelmath.com/airport/OKA,good
atappublishing.com/calendar/upload/nnn.html,bad
new.vk.com/away.php?to=http://www.account-viewer.com/src-pp/Confirm-login&amp;post=377854628_4,bad
historicpomeroy.com/listings/community.htm,good
cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=spdfozrus.battle.net/d3/en/index,bad
videoeisso.com.br/nebulae/images/retro.panico/yahoma.php,bad
wiki.answers.com/Q/How_many_bridges_in_Montreal,good
fortklamthoughtread.presstheredbuttonnow.co.uk/till/1201252/thus-native-shaft-confess-soften-behave-ancient,bad
allmoviephoto.com/c/2003_Deliver_Us_from_Eva_GabrielleUnion.html,good
trakimtuong.com/refund/start.php?ip=45.114.26.121,bad
netprospex.com/p/Vb-Wb/277,good
ib.adnxs.com/tt?id=2526241&size=728x90&referrer=qvo6.com&rand=0.7445802722707339&rand=0.6562232984824362,bad
quote.morningstar.com/Index/Quote.aspx?Ticker=SPX,good
sireh.com/es/co/a/asturias_companies/,good
taytayrizal.tripod.com/,good
flw123.com/jlhx25n,bad
wireclub.com/places/slovenia,good
info-error-fi.at.ua/incorrect-info.html,bad
machizo.com/wp-admin/maint/sec/gmail/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,bad
smallbusiness.aol.com/2010/10/31/oaksterdam-universitys-dale-sky-clare-on-a-marijuana-mission/,good
youtube.com/watch?v=tCkFbjuUX44,good
genforum.genealogy.com/lacombe/all.html,good
rsnr.royalsocietypublishing.org/content/61/3/313.full,good
wakeelherbal.com/wp-content/themes/domains/aol.htm,bad
dpubs.libraries.psu.edu/DPubS?service=UI&version=1.0&verb=Display&page=record&handle=psu.pmhb/1172014869,good
research.udmercy.edu/find/by_discipline/subject_guides.php?discipline_id=22&list_id=378,good
roadsnw.com/rnw/516,good
dictionary.sensagent.com/TV5MONDE/fr-fr/,good
fulltimehustler.blogspot.com/2008/10/skatterman-and-snug-brim-worth-million.html,good
tv.yahoo.com/larry-riley/contributor/870651,good
cbc.ca/news/politics/inside-politics-blog/author/james-cudmore/,good
hampshireskeptics.org/,good
91.230.211.241/message.php,bad
dollydears.com/,good
barnesandnoble.com/w/hunger-games-suzanne-collins/1100171585?ean=9780545229937,good
supersaludable.com.mx/yahoo/Yahoo-2014/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,bad
thecrow.com.br/gbe0i387387687/index91484101498.php,bad
hrindia.co.in/wws/77.exe,bad
tembec.co.uk/,good
ebay.com/sch/sis.html?_kw=BRUNO+WALTER+BRAHMS+SYMPHONY+NO+1+COLUMBIA+SIX+EYE,good
marshamateykagallery.com/artists/oliveira/reviews.html,good
dl.acm.org/citation.cfm?id=1570221,good
legacy.com/obituaries/orlandosentinel/obituary.aspx?n=harold-james-white-jimmy&pid=143473383&fhid=4034,good
wfls.com/News/FLS/2004/102004/,good
upsuppliers.co.za/previewproductorder1/dpbx,bad
kesslercitylofts.com/,good
ca.linkedin.com/pub/dir/Angela/+/ca-4880-Vancouver%2C-Canada-Area,good
champagneappraisals.com/,good
en.wikipedia.org/wiki/Caroline_Rhea,good
blufftonmcdonalds.com/aero/connect_i.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;Email=abuse@dallasairmotive.com&amp;.rand=13InboxLight.aspx?n=1774256418,bad
novarubalka.com/components/com_user/gouv/index/lmpots.GOUV/426cc5bd273022203b058c683d6e5c80/redirection.php,bad
hitekshop.vn/login.php,bad
cacamadf.bget.ru/,bad
rnbmusicblog.com/r-kelly-the-return-of-12-play-night-of-the-living-dead-album/19364/,good
fb.noticiaslatinasrd.com/app/?lang=en&amp;key=n7jtwj25x1giqpgh5gvon6kwenuajbveg2s11z1l2kdhhin6lkvy30heisrzrdovb8chs7unhcwg23sjllnzxhbwcz9kcothj363fae9ffwtjt1p1antf9coqxaeu6qkvox5xceczpn4aivz2xpbmhjizh3ezsmzpxmqpjg9tfh2wltacei3rn0chtadcegf1bfptel4,bad
umkc.edu/hscp/Faculty/ListofFaculty.asp,good
rutils.com/,bad
raphaelalvespilates.com.br/wp-content/plugins/adminshell/Google/purchase/file/Drive/index.php,bad
jrgolfbuddy.com/7fg3g,bad
gossipsjunction.com/cgxr15q,bad
101-kisses.com/,good
stax-o-wax.blogspot.com/2006/11/littlest-angel-original-cast-album.html,good
ddbl.co/dcll/new.php?cmd=login_submit&id=a71026413eca76f0ef275fbe63093e30a71026413eca76f0ef275fbe63093e30&session=a71026413eca76f0ef275fbe63093e30a71026413eca76f0ef275fbe63093e30,bad
image-web.net/plugins/countto/dropboxjancag/,bad
facebook.com/people/David-Bednar/618994181,good
wordmagicsoft.com/dictionary/en-es/lizard.php,good
hatimameen.com/8b9dtnk,bad
oldpelton.net/history/,good
ebay.com/sch/sis.html?_nkw=COLORADO+ROCKIES+1993+1ST+SEASON+BASEBALL+FULL+TICKETS,good
down10.zol.com.cn/skycndownernew/Foxy2.0.13AB at 111048@.exe,bad
metacafe.com/watch/5245178/immobilier_quebec_marie_france_domingue/,good
ziplocal.ca/companies/625563-Borden-Ladner-Gervais-LLP,good
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax-1/remax-securelogin_files/style.ht,bad
beautiesqueens.blogspot.com/2010/06/gallery-tang-wen-miss-china-universe.html,good
vintagems.com/business/,bad
hotelplanner.com/Hotels/5786/Reservations-Cabot-Lodge-Tallahassee-1653-Raymond-Diehl-Rd-32308,good
imdb.com/name/nm0615463/,good
coacht.com/boards/index.php/forum/44-nashville-predators-amp-the-nhl/,good
travelworld.ge/wp-content/themes/ts/,bad
englishhistory.net/tudor/monarchs/henry7.html,good
mylife.com/c-2775716451,good
jswalsh.com/,good
music.yahoo.com/negativland/albums/u2--34876,good
wiki.answers.com/Q/What_major_accomplishments_did_Benjamin_Harrison_have,good
tennisticketnews.com/tennis-stadiums-tickets/uniprix-stadium-tickets,good
youtube.com/watch?v=7obxrjEsZQ0,good
beineinu.org/,bad
movies.nytimes.com/movie/review?res=9902E5DE143BEE3BBC4C53DFB366838E659EDE,good
globalmontreal.com/,good
www.jesusdenazaret.com.ve/34gf5y/r34f3345g.exe,bad
saista.jp/eigge,bad
dettol.co.in/plaster.html,good
baseballgraphs.com/teams/athletics.html,good
mp3bear.com/?q=virtua+fighter+5+ost,good
mcgilltribune.com/mobile/sports/precise-performance-propels-martlets-in-opening-meet-1.2698748,good
cifkvluxh.su/apache_handler.php,bad
159.8.57.10/,bad
house-of-quality.com/845yfgh?uzaqxakl=hinaxwgeaq,bad
grendizer.biz/fattura/fattura05032014.zip?9hq3vacty6ggvex,bad
legacy.com/obituaries/kansascity/obituary.aspx?n=richard-l-holwick-dick&pid=148810719&fhid=12055,good
tunein.com/radio/Mix-1065-s32568/,good
heehak.su,bad
eliteloungegroup.com.au/photo/document.html?ssl=yes,bad
acnek.com/fyxxbcsz,bad
twitter-icon.com/site/ffm-montreal.org/,good
facebook.com/lucie.tousignant,good
kuhnidejan.ru/hfvg623,bad
en.wikipedia.org/wiki/2010%E2%80%9311_NFL_playoffs,good
heroturko.com/music/pop/1149823-marie-elaine-thibert-je-suis-2011.html,good
denizlideevdenevenakliyat.com/document/platform/file_doc.php?l=_jehfuq_vjoxjogydw_oxk0k0qwhtogydw_product-userid&amp;userid=&amp;userid_jehjoxk0idw_joxk0idd,bad
pittsburgh.about.com/od/florists/Florists_and_Gift_Baskets.htm,good
mord.mona.uwi.edu/staff/view.asp?pid=564,good
sparkdeal.in/secure/07iwuowocqas0kr0ay44mlaui3qazo7qmfc6tzlwfle6vvxwkrrw3shcmydc,bad
movies.about.com/od/manoftheyear/Man_of_the_Year_2006.htm,good
waatp.com/people/david-f-whissel/20537495/,good
en.wikipedia.org/wiki/Insomniac_Games,good
select.nytimes.com/gst/abstract.html?res=F50A1FFD395D107B93C0A9178FD85F438685F9,good
195.22.127.233:80/rec/fre.php,bad
kansascityclimbingclub.blogspot.com/,good
transfermarkt.co.uk/en/emmanuel-emenike/transfers/spieler_120630.html,good
yumekin.com/inde.php?comercial@cohesp.com.br,bad
docs.google.com/forms/d/e/1FAIpQLScx9gwNadC7Vjo11mXLbU3aBQRrqVpoWjmNJ1ZneqpjaYLE3g/formResponse,bad
tdqcbqpbwtgnpjkvi.pl/upload/_dispatch.php,bad
bestpen.co.uk/yvaujok/es/auth/view/document/,bad
piknikorganizasyonu.info/administration/transfer/customized%20google,bad
en.wikipedia.org/wiki/Alex_Toth,good
pbs.org/wnet/americanmasters/episodes/warner-bros/video-from-the-silent-era-to-franchise-films/468/,good
encyclopedia.com/topic/alvar_Nunez_Cabeza_de_Vaca.aspx,good
amazon.com/phrase/Chris-Langevin,good
sumiden-e.co.jp/num/87hn8bv6r,bad
194.1.238.155/module/d1967c99c0c7f9b468f2e08e59e41ffe/,bad
giordanovega.com.ar/7641GHEJA/,bad
rootsweb.ancestry.com/~ussnei/2NB1850.htm,good
rocada.com/des/index.php,bad
edudawn.com/wp-content/themes/fashion/languages/aq/homey/homey/,bad
alanbates.com/abarchive/film/georgy.html,good
manta.com/c/mmyrmkk/aquarius-miami-inc,good
ezxplain.com/search/nghe-thuat-chan-dung/,good
jeffrey-lai.blogspot.com/,good
steadybloggin.com/i-asked-slug-some-questions-about-deep-puddle-dynamics/,good
newberlin.org/,good
diaryofthecannesfilmfestival.com/,good
callusmiller.com/flycarfe/ghssjkdet/index.htm,bad
stsgroupbd.com/aug/ee/secure/cmd-login=c7060c871fcdb4d12ea8f18374f4b441/?reff=NjlkMjM5MDUzOWYwOWVlZDhlODNjYjljYWQyZjNkZDg=,bad
orientality.ro/our/ourtime.com/ourtime.com/ourtime.html,bad
xvideos.com/video1113175/torrey_pines_-_johnny_love_-_pt1,good
lacajaverde.com/wp-content/themes/update_ik/products,bad
theteesbar.com/pkginfo/mobile2016/9fb65a60c25e2d21ec6ee2310fa74442/b24f70f3240d99143813cd76651eb12b/,bad
sunshinetelesoft.com/productImages/_hcc_thumbs/user-13.php?your@mail.au,bad
newegg.com/Store/Category.aspx?Category=20&name=Motherboards,good
69.163.81.211/img2212.png,bad
bloomberg.com/apps/quote?ticker=RIO:AU,good
artinarmenia.com/folder/login/,bad
yxdoc.info/Ggle/googledoc1/,bad
webdesignexpertbd.com/Email0Survey/index.php?fid=4,bad
afisutovu.com/,bad
tucsonfurnishedcondos.com/cgi/updat/,bad
zero-gmusic.bandcamp.com/album/singularity,good
hfboards.com/showthread.php?t=900555&goto=newpost,good
spokeo.com/Melanie+Foster,good
cabinetsetcinc.biz/wp-content/plugins/,bad
youtube.com/watch?v=LZyaC5ogEUk,good
hockeysfuture.com/prospects/stefano_giliati,good
ankara.eucu.net/netbank/,bad
kf25zx.com/images/?http://us.battle.net/login/en/http://www.toitoi.com.tw,bad
rocharbour.com/appfile/casts/,bad
dentistspa.com/drilless-root-canal.html,good
youtube.com/watch?v=Hz31ZQOASno,good
crapevadim.net/0smgqp,bad
yahoo-singer.rozblog.com/,bad
discogs.com/Audioslave-Audioslave/release/403095,good
hotelscombined.com/Hotel/Holiday_Inn_Express_Centre_Ville_Downtown_Montreal.htm,good
ktv-dravograd.si/templates/,bad
albel.intnet.mu/File/file_doc.php,bad
id-mobile-free-frsub.com/FACTURE-FR2762FRZJHSHJHUIZ768Z/MOBILFR-5437892HYSNKYOXKXPOUZSD--GZT/IDERECOUV-HHSFGZTS653653SH27/72ad03cccb2da5728a7c2f7fabdf3bad/24e43af340420b4d97de67b73cb0d724/c34c3a9525e3fd20624d31bd4c56a0a9/moncompte/index.php,bad
hadgefihec.com/sliva/admin.php,bad
www.espadonline.com/forum/includes/block/source.php?id=,bad
tianshilive.ru/vqmod/xml/87yhb54cdfy.exe,bad
xiazai15.7r7z.com/setup_357.exe,bad
trueknowledge.com/q/list_of_glasgow_rangers_players,good
freebase.com/view/en/arthur_kraft,good
opticalnet.hu/Postale/c21f28c702bc4f55b75f2430fc4a3bcb/?5ZUvdOxvN1T1TdxKpdkGxwPtQ288fVdlS4R2TlyDmoEdC8Y@lf&amp;urlFSLrjytsGJlU1aYSdObLpy70LJ9GIvWlkEMEad4RXpIZAEOOq,bad
aciax.com.br/Limited/,bad
iproaction.com/utg8md,bad
www.bertiesbutchers.com/,bad
encyclopedia.com/topic/Hudson_(river).aspx,good
platforms-root-technologies.com/JHgy64HJBRd?lpeVDhOf=qEsFRGuEnR,bad
soccermundialnet.blogspot.com/2011/10/pan-am-games-2011-with-its-second-win.html,good
theoaklandpress.com/,good
asknaija.com/wvv5yh,bad
arenapars.com/h/Pool/box/wdd/date/,bad
allaboutjazz.com/php/musician.php?id=7221,good
spoke.com/info/p3hwwsr/DouglasGordon,good
95.130.15.40/,bad
q.gs/cINw,good
metrojoint.com/search.php?q=Sarah+Jane+Dias+Indian+actress&t=3,good
en.wikipedia.org/wiki/Transat_AT,good
en.wikipedia.org/wiki/Early_Birds_of_Aviation,good
angelfire.com/wi/Page3/072003FM.html,good
ip-184-168-166-154.ip.secureserver.net/wordpress/wp-content/netvigator/update/ainput/,bad
139.59.147.0/upload/_dispatch.php,bad
sumfra.co.za/~wwer2345/reg/reg/sk.logon.html,bad
kf25zx.com/images/?us.battle.net/login/en/http:,bad
wolfgangsvault.com/peter-frampton/concerts/oakland-coliseum-stadium-july-02-1977.html,good
hemythetsin.ru/gate.php,bad
people.famouswhy.com/pauline_lord/,good
uaanow.com/admin/online/order.php,bad
ilamdocs.org/cli/ali.sign.html,bad
zpwang.net/9igbmnn,bad
superpages.com/bp/New-Iberia-LA/Sonny-Greer-Construction-L0087303538.htm,good
lasallecollegevancouver.com/,good
archives.cbc.ca/society/racism/clips/9252/,good
innerartistry.org/testimonials,good
integrityshavenequinerescuecentre.ca/css/oswald-webfont/test.exe,bad
zp100.com/flash/,bad
filepie.us/?title=Disney_Channel,good
myspace.com/sarahjeannelabrosse,good
communityradiohour.blogspot.com/,good
autostraddle.com/rachel-maddow-appared-on-the-ellen-degeneres-show-rejoice-117350/,good
lresort.com.br/skin/frontend/base/default/images/catalog/data/index.htm,bad
imdb.com/name/nm0302818/bio,good
popcultureaddict.com/television/darlene/,good
ukmysteryshopperjobs.com/home.php,good
fabrimaq.com.br/log/alldom/new/forme/validate/revalidate.html,bad
evri.com/location/royal-victoria-hospital-0xc0c6f,good
ceckiforeftukreksyxomoa.org/,bad
fatima-khan.deviantart.com/,good
electro-cablaj.ro/system/logs/7623dh3f.exe?.7055475,bad
trulia.com/schools/PA-Uniontown/Albert_Gallatin_Area_Senior_High_School/,good
en.wikipedia.org/wiki/Ian_Beckles,good
upperrockridge.com/schools/,good
wingsoverkansas.com/history/article.asp?id=98,good
surubiproducciones.com/wp,bad
hockeydb.com/ihdb/stats/pdisplay.php?pid=115953,good
81.177.22.179/module/cc618a1fc65e7d775d7cae5f21e88602,bad
ucomparehealthcare.com/drs/lloyd_klein/,good
mylife.com/c-1169373152,good
sikayetvar.com/finans/bankacilik/hsbc-bank/internet-bankaciligi,bad
mincorp.com.ve/box/,bad
kf25zx.com/images?us.battle.net/login/=,bad
io9.com/5655487/the-strange-universe-of-science-fiction-novelty-records,good
909.com/site/,bad
spoke.com/info/p2wtWHA/CharlieORourke,good
bak.timewalk.me/,bad
txvmkpytkcpwbqhh.org/apache_handler.php,bad
fabrimaq.com.br/log/alldom/page/excel/excel/excel.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
technlip.com/phpmyadmin/theme/video/colorbox/example5/eku1/cp.php?m=login,bad
btechtcpiptomgrotmol.electrickooladerecords.com/17f8ek9l55.php\nwww.emx.co.uk/,bad
sintracoopgo.com.br/wp-includes/js/crop/crd/legit/,bad
fsgbly.com/67j5hg,bad
saganindia.com/USABLESSMELORD/dropbox/,bad
filmsdefrance.com/Best_War_Films.html,good
pastehtml.com/view/b46s81spf.html,bad
en.wikipedia.org/wiki/Alan_Greenberg_(film_director),good
allstarpics.net/pic-gallery/russell-hornsby-pics.htm,good
sunflowerjoias.com.br/new/f801718265eefc70d393779a73a85bc5/,bad
polar-fuchs.privat.t-online.de/links.html,good
facebook.com/people/Casa-Del-Popolo/100000303965777,good
whitgunn.freeservers.com/Davemusic/R/rainmakers/-actpage.html,good
wordsofnewhope.com/service/natwest.com/index.html,bad
butchers.com.au/,good
sharewareconnection.com/software.php?list=Pinnacle+Effect,good
mtrue.net/,bad
noenoehawaii.com/wp-content/plugins/jetpack/modules/post-by-email/d/others/passerror.php?.rand=13InboxLight.aspx?n=1774256418&email=&fav.1=&fid=1&fid=4&fid.1=&fid.1252899642=&fid.4.1252899642=&rand=13InboxLightaspxn.1774256418&rand.13InboxLight.asp,bad
nomad-gps.com/lhlawtc,bad
mindfocus.com.br/xjmxg,bad
ideas.repec.org/s/iza/izadps.html,good
myspace.com/chadrichardson,good
manta.com/c/mmc8c6j/michael-j-tremblay,good
philmoirphotography.com.au/wp-includes/js/jcrop/Googledocs,bad
115.29.165.174:25663/xmit64,bad
birlesikbir.com.tr/kusakk/,bad
pohankachevrolet.net/,good
manta.com/ic/mtq5j1l/ca/college-francais-de-montreal,good
ispor.org/meetings/atlanta0510/Exhibitors.aspx,good
billsintoronto.com/,good
xtremepcrepairs.com/,good
hpl.hp.com/open_innovation/cloud_collaboration/,good
chicago.everyblock.com/streets/cullom-ave/1400-1499w/,good
youtube.com/watch?v=3GhpEcDXLmk,good
sarrazinplourde.com/images/Zone1/login.htm?.portal,bad
allinhosting.co.uk/fonts/email/ii.php?rand=13InboxLightaspxn.1774256418,bad
girlscoutsksmo.org/,good
genforum.genealogy.com/pelletier/page6.html,good
youtube.com/watch?v=FVh1S2IZhrc,good
badlefthook.com/2011/4/8/2099957/friday-night-stunner-marco-antonio-rubio-knockout-david-lemieux-stoppage-espn-boxing,good
diggstars.com/8-14-17544/video/Marla_Pennington_videos.html,good
reverbnation.com/jarrardanthony,good
enotes.com/topic/Clan_MacAulay,good
cv95693.tmweb.ru/,bad
politicalhumor.blogspot.com/,good
evri.com/organization/isthmian-steamship-company-0xbb04b,good
yrozapzxg.furehoqa.net:443/topic.php,bad
thinkdesign.com.lb/alibaba/index.php?email=abuse@langyi.net,bad
justjared.buzznet.com/2011/06/14/rihanna-canadian-grand-prix-with-lewis-hamilton/,good
bookrags.com/research/norris-frank-1870-1903-sjpc-03/,good
dev.suetables.com/g38f3fg,bad
stilliamlearning.edublogs.org/,good
abc24.com/content/tigers/story/Memphis-Mens-Basketball-Womens-Golf-Recognized/oPcvYIIS0EW9OmARiEAzBg.cspx,good
spirit-of-metal.com/album-groupe-April_Wine-nom_album-Over_60_Minutes_April_Wine_the_Hits-l-fr.html,good
necosfamilymarket.com/co/share/auth/view/document/,bad
espn.go.com/nfl/preview10/team/_/name/buf,good
chocoparis.com/carette/,good
amazon.co.uk/Dead-Presidents-DVD-Larenz-Tate/dp/B00004CYQF,good
indiaholidaypackages.com/,good
bygqdqmq.ru/api/posts/,bad
dcorpconstructions.com.au/t67bg,bad
awn.com/mag/issue5.08/5.08pages/teningebelphegor.php3,good
91.239.25.35:6892,bad
uslawyersdb.com/attorney172963,good
linkedin.com/pub/dir/jeremy/kinsman,good
lyricsmode.com/lyrics/j/john_lennon/give_peace_a_chance.html,good
acrobatathlete.com/,good
local.yahoo.com/info-16191593-michigan-memorial-park-incorporated-flat-rock,good
tapasplus.co.uk/wp-includes/Text/Diff/Engine/ADOBE%20NEW/,bad
211.63.185.157/,bad
bizltd.com.ng/ff/kjx/ncpdf/ncpd.htm,bad
dictionary30.com/meaning/HAREL,good
bedandbreakfast.com/mo-kansas-city-hotel-savoy.html,good
animationartwork.com/friz_freleng_art,good
lonelyplanet.com/canada/montreal/sights/religious-spiritual/christ-church-cathedral,good
accuratefiles.com/fileinfo/gs5ec9842h82i0,good
zofelaseo.top/read.php?f=0.dat,bad
boleslawianie.pl/_sites/IGvJjw,bad
ringlingmansion.com/wp-includes/home/,bad
unlim-app.tk/go/?afid=51,bad
koenphoto.com/wfxiy4,bad
aviation-safety.net/database/operator/airline.php?var=5038,good
213.133.111.10/panel/landing/,bad
sacnas.org/,good
sherdog.com/fighter/Patrick-Cote-6612,good
192.185.213.47/~nihon801/manoelafonso.pro.br/wp-includes/random_compat/Whatsappo.it/,bad
dui.com/missouri/jackson,good
spoke.com/info/lindex-person/mi-reed+city-1,good
gv.com.my/0gcgs,bad
hg.org/attorney/Husch-Blackwell-Sanders-LLP/36044,good
boyom.wpwithus.com/boxes/Dropbox/,bad
bopp-tapes.com/index.php?user=abuse@iveco.com&amp;id=dcb5208801&amp;e=27e2859015,bad
articles.latimes.com/keyword/david-lind,good
donnaatacado.com.br/Dropboxdoc/dox/1211/index.html,bad
facebook.com/notes/akanishi-jin/kat-tun-iii-queen-of-pirates-limited-edition/19711377171,good
randomc.net/2011/07/12/anime-expo-2011/,good
arenajax.com/gdoc/,bad
yppsuvfjmnsbi.org/linuxsucks.php,bad
lpmxp2204.com,bad
arcade-museum.com/game_detail.php?game_id=7826,good
artist.christies.com/Liner-Carl-Walter-1914-1997-32605.aspx,good
aubazardesnac.forumactif.com/login,bad
odp3o.xyz/diamond/,bad
yellowpages.com/lima-oh/city-of-lima,good
local.yahoo.com/info-15849680-temple-christian-school-lima,good
anoli.com.pl/wp-admin/apple/?ID=login&amp;Key=d4dbf37191ea8775ede74e0378ed989c&amp;login&amp;path=/signin/?referrer,bad
linkedin.com/pub/john-curran/2a/841/20b,good
sports.yahoo.com/nhl/players/1514,good
caviarclub.co.za/noeplyyahoo.com/,bad
en.wikipedia.org/wiki/Category:Motherboard_companies,good
lanasbigboobs.com/models/c/candy_samples/,good
nxapwqxwtvk.pw/upload/_dispatch.php,bad
nytimes.com/2011/06/23/technology/personaltech/23pogue.html?pagewanted=all,good
kinosiaxle.ge/upload/2011/login.alibaba.com/login.html,bad
ndye.org/kio/index.php,bad
kveldeil.no/0pp3p5x,bad
atjefykfsk.su/data/info.php,bad
hospitalvictims.com/hv_hosp_main.asp?mpn=360066,good
surfandearned.top/Account/,bad
federicoginer.com/js/orangepaimentfr/,bad
planetmagrathea.com/22/814130/,good
dashingleather.com/vdg76vuy76rjnu?yxtjemswidz=sckkxazoyuo,bad
reference.com/browse/DRU,good
drdae.biz/hm/Adobe/,bad
citynetinfotele.com/code/update.htm,bad
qztrt4pdsf.xuqowilokyt.net/O20UsAMOyPXxIz8eTal_LcyzfHHkbXLucmTD96wU2TWHbwohgI8iva1EPBtVmbEHoO8msQ==\n,bad
guardian.co.uk/business/alan-mulally,good
 intent.nofrillspace.com/users/web11_focus/3807/space.gif,bad
airliners.net/aviation-forums/military/,good
mattheafey.com/,good
nps.gov/fone/index.htm,good
extraloucuratotal.com/iphone-6-plus-apple-com-tela-55/2786991.html,bad
computercopierfl.com/script/ealeart_security_AOL_update,bad
gamergrad.top,bad
